id,description,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,year,month,day,duration,bot
2567065662,by @dbaker_h // avatar courtesy of @GenerateAFace,172,5,21,Sat Jun 14 13:05:30 +0000 2014,5,FALSE,3497,FALSE,FALSE,FALSE,,,,,1
2538521768,"*IN BETA* Low-res, slightly bizarre Open Access images from the Met (via @MuseumBot) crossed with palettes from @colourlovers. Powered by @uncontext. By @_ARP.",213,0,38,Sun Jun 01 02:17:35 +0000 2014,0,FALSE,1063,TRUE,FALSE,FALSE,,,,,1
2794753213,all about fantastic flowers! by @spinnylights and @katierosepipkin.,379,12,38,Sat Sep 06 20:50:29 +0000 2014,0,FALSE,22371,FALSE,FALSE,FALSE,,,,,1
2669362848,"A feed for hypoxia related papers published in NCBI, ArXiv, bioArxiv, and PeerJ",335,0,32,7/22/2014 13:04,1,FALSE,17375,FALSE,FALSE,FALSE,,,,,1
8.41E+17,,102,86,0,3/13/2017 22:23,0,FALSE,1,TRUE,FALSE,TRUE,,,,,1
2469697044,Looking for a bot that generates random netflix taglines? You just found one. Lucky.,52,0,15,Tue Apr 29 18:22:20 +0000 2014,0,FALSE,93310,TRUE,FALSE,FALSE,,,,,1
2869819060,a #bot by @BooDooPerson,5631,6,188,Sun Nov 09 23:40:06 +0000 2014,48,FALSE,6574,FALSE,FALSE,FALSE,,,,,1
2796646086,,10,15,0,09-07-14 21:32,13,FALSE,3,TRUE,FALSE,FALSE,,,,,1
8.31E+17,Unofficial bot featuring a random selection of images from the Metropolitan Museum of Art's collection of Open Access images. (Maintained by @benrasmusen),66,1,7,02-12-17 17:53,4,FALSE,70,FALSE,FALSE,FALSE,,,,,1
2907425432,by @derekarnold - All images and text CC0 licensed https://t.co/CRZWuQmXHr,4965,0,244,Sat Nov 22 18:25:16 +0000 2014,1,FALSE,67870,FALSE,FALSE,FALSE,,,,,1
1431116617,"""Dunia Tempat Berkumpulnya Para Pecinta One Piece! | Get the latest news about #OnePiece here! | One Piece Chapter 858 |""",14917,227,27,"""Wed May 15 17:39:52 +0000 2013""",919,FALSE,53398,FALSE,FALSE,FALSE,,,,,1
2159821603,Experimental Bots by @samplereality. Now emulating an early 70s poetry generator by Margaret Chisman.,20,0,16,Sun Oct 27 23:29:37 +0000 2013,0,FALSE,42453,TRUE,FALSE,FALSE,,,,,1
3068667437,A twitter bot account for papers employing sequencing of single cells,803,31,34,03-03-15 21:16,0,FALSE,808,FALSE,FALSE,FALSE,,,,,1
7.19E+17,Generates a random wizard every 3 hours. | Bot by @THEWAAnderson,164,0,35,04-09-16 16:07,51,FALSE,2714,TRUE,FALSE,FALSE,,,,,1
3035152834,Infinite random bouquets for @missbananabiker on Valentines Day 2015. Mostly flowers we can't keep in the house because they're poisonous to cats. By @aparrish.,17,1,8,Fri Feb 13 17:54:45 +0000 2015,0,FALSE,1522,TRUE,FALSE,FALSE,,,,,1
7.95E+17,Keeping an eye on astronauts coming and going. #NaBoMaMo bot by @NotInventedHere using #IFTTT.,9,0,5,Fri Nov 04 12:11:27 +0000 2016,0,FALSE,6,TRUE,FALSE,FALSE,,,,,1
3327104705,Tweeting the census one real american at a time. http://t.co/85PJrd9oMH,9632,0,239,Mon Jun 15 14:44:07 +0000 2015,0,FALSE,13936,FALSE,FALSE,FALSE,,,,,1
8.41E+17,,0,86,0,Sun Mar 12 01:07:36 +0000 2017,0,FALSE,0,TRUE,TRUE,,,,,,1
7.71E+17,"""""",6,109,0,"""Tue Aug 30 20:32:02 +0000 2016""",0,FALSE,2,TRUE,TRUE,FALSE,,,,,1
187230074,"An unofficial bot publishing ISU News of Single & Pair Skating / Ice Dance. (Icon from Bruno Maia, IconTexto http://t.co/QqWb2Z3LM8)",1784,43,89,Sun Sep 05 16:59:09 +0000 2010,5,FALSE,389,FALSE,FALSE,FALSE,,,,,1
3227013130,"Š—“The past increases, the future recedes. Possibilities decreasing, regrets mounting.Š— Generate your own at https://t.co/sMl8EGHQRa",79,0,3,05-01-15 21:03,5,FALSE,4007,FALSE,FALSE,FALSE,,,,,1
7.43E+17,It looks like you're writing a tweet! Can I help?,96,29,10,Wed Jun 15 15:45:03 +0000 2016,0,FALSE,195,TRUE,FALSE,FALSE,,,,,1
2887281063,Serving clients for nearly 40 years. We buy and sell physical precious metals and prefer bitcoin but take most payment types. Not your average brokerage firm.,600,818,40,Fri Nov 21 20:38:20 +0000 2014,651,FALSE,1787,FALSE,FALSE,FALSE,,,,,1
2364212785,"Daily RSS feed for papers on Synthetic Lethality in Cancer. cancer AND (synthetic lethal OR synthetic lethality). Largely automated, don't expect responses",52,2,5,2/27/2014 13:52,0,FALSE,702,TRUE,FALSE,FALSE,,,,,1
2361303974,"RSS feed from arXiv, bioRxiv, Pubmed, and PeerJ maintained by @michaelgharvey",184,0,8,2/25/2014 16:03,0,FALSE,1125,TRUE,FALSE,FALSE,,,,,1
390583023,This is basically a free follow. NOW follow my other acc @crybbygina,945,2027,3,Fri Oct 14 06:18:48 +0000 2011,2847,FALSE,13935,FALSE,FALSE,FALSE,,,,,1
2824664324,"every sexy word in the english language, with the top sexy image search result. probably a bad idea. the worst. // @thricedotted's mistake",67,0,17,Sun Sep 21 17:22:49 +0000 2014,0,FALSE,886,TRUE,FALSE,FALSE,,,,,1
7.99E+17,just a litle boy from bradfordthen he smashedit,1,29,0,Wed Nov 16 20:55:12 +0000 2016,48,FALSE,72,TRUE,FALSE,FALSE,,,,,1
2497712840,,338,471,5,Fri May 16 04:23:57 +0000 2014,35,FALSE,260,FALSE,FALSE,TRUE,,,,,1
195370058,This is what I do. I drop truth bombs.,2925,3,139,9/26/2010 14:45,0,FALSE,708,TRUE,FALSE,FALSE,,,,,1
4706049494,,10,0,2,01-04-16 0:11,0,FALSE,10370,FALSE,FALSE,FALSE,,,,,1
1098813444,,47,197,0,17-01-13 17:44,62,FALSE,1,TRUE,FALSE,FALSE,,,,,1
224383150,,54,1351,0,Wed Dec 08 21:29:31 +0000 2010,2,FALSE,6,TRUE,FALSE,FALSE,,,,,1
163803902,"""""",0,9,0,"""Wed Jul 07 09:25:23 +0000 2010""",0,FALSE,0,TRUE,TRUE,FALSE,,,,,1
2823014245,verb noun every day // a bot by @inky,209,16,20,Sat Sep 20 23:36:22 +0000 2014,0,FALSE,21278,FALSE,FALSE,FALSE,,,,,1
356900531,Streaming biological articles of top relevance in the fields of cell- and molecular biology and genetics. Caution: addictive!,335,3,22,8/17/2011 14:58,2,FALSE,4934,FALSE,FALSE,FALSE,,,,,1
4849785894,"ALO audio designs and creates portable headphone amplifiers, audio interconnects and the flagship headphone amplifier, Studio Six.",1,369,0,02-02-16 15:53,28,FALSE,36,TRUE,FALSE,FALSE,,,,,1
2384073290,A feed for papers in network biology.,62,0,19,03-11-14 18:49,0,FALSE,4106,TRUE,TRUE,FALSE,,,,,1
2147957118,Every noun is an adjective noun under certain conditions. This bot generates jokes accordingly. Pic from: http://t.co/Gm58cmuKVv,155,0,34,Mon Oct 21 22:53:57 +0000 2013,0,FALSE,14702,TRUE,FALSE,FALSE,,,,,1
2488961221,"Huh? What? You had a... a wish. I see. Hold on. Let me whip something up for you. // A bot by @tinysubversions, tweets a few times a day",125,1,30,Sat May 10 23:17:18 +0000 2014,0,FALSE,3201,TRUE,FALSE,FALSE,,,,,1
3352995195,Just some space stories. A http://t.co/8dBPX7FlIa bot (with occasional analogue stories) by @notinventedhere and @thos_thom.,499,53,51,Wed Jul 01 11:04:09 +0000 2015,75,FALSE,2592,TRUE,FALSE,FALSE,,,,,1
2367592460,"German words only look uncountably long. Defining German words by parts, automatically. Data from http://t.co/dq9aw8fdCR | Created by @hazzen",2,1,1,Sat Mar 01 20:36:44 +0000 2014,0,FALSE,1360,TRUE,FALSE,FALSE,,,,,1
2598993007,,70,5,8,Wed Jul 02 02:50:59 +0000 2014,2,FALSE,4310,TRUE,FALSE,FALSE,,,,,1
2420779892,,305,4,13,3/31/2014 16:27,0,FALSE,112538,TRUE,TRUE,FALSE,,,,,1
7.45E+17,,956,0,34,6/21/2016 20:06,0,FALSE,434,TRUE,FALSE,FALSE,,,,,1
7.37E+17,,543,3911,0,Mon May 30 12:07:45 +0000 2016,141,FALSE,0,TRUE,FALSE,FALSE,,,,,1
2419923152,Tweeting every element of every empty set from now until eternity,37,0,8,Mon Mar 31 03:36:27 +0000 2014,0,FALSE,0,TRUE,FALSE,FALSE,,,,,1
8.34E+17,A blog about everything finance and economics. Content not necessarily all dismal.,13,164,1,21-02-17 9:51,0,FALSE,5,TRUE,FALSE,FALSE,,,,,1
4180417402,A poetry project created by Alison Knowles and James Tenney and the Siemens 4004 computer in 1967. Twitter version by @hugovk and SSBot for #D004x in 2015.,107,30,17,11/13/2015 17:42,2,FALSE,11151,FALSE,FALSE,FALSE,,,,,1
87257462,"Real-time local buzz for live music, parties, shows and more local events happening right now in New York!",34284,17397,889,11-03-09 19:01,0,FALSE,191383,FALSE,FALSE,FALSE,,,,,1
2154978907,"Station 51000 went adrift on 3/10/2013. Unmoored, the NOAA buoy now transmits observation data from an unknown location.",273,37,42,Fri Oct 25 14:00:05 +0000 2013,0,FALSE,10115,TRUE,FALSE,FALSE,,,,,1
553782591,SPEAR,8,45,0,4/14/2012 17:30,3,FALSE,5,TRUE,FALSE,FALSE,,,,,1
3538441102,eu n†o sou sua querida « protect @brookehzxs at all costs,3459,2282,11,09-03-15 22:27,3888,FALSE,57256,FALSE,FALSE,TRUE,,,,,1
7.82E+17,I'm a bot tweeting a random @andrewismusic lyric every two hours.,275,1,2,Fri Sep 30 04:02:46 +0000 2016,1,FALSE,1961,FALSE,FALSE,FALSE,,,,,1
41784439,,1325,1797,64,5/22/2009 9:43,0,FALSE,18265,FALSE,FALSE,FALSE,,,,,1
1213590199,Twitterbot of #Drosophila papers in #PubMed/#arXiv/#bioRxiv/#PeerJ/#F1000. Curated by @caseybergman. Image credit: http://t.co/ZkFYKg1uFl,1690,0,38,2/23/2013 20:14,108,FALSE,15530,TRUE,FALSE,FALSE,,,,,1
8.41E+17,,0,21,0,12-03-17 15:18,0,FALSE,1,TRUE,TRUE,FALSE,,,,,1
2436268172,"Tweet a selfie at this bot, get back the picture with eyes enlarged. Twin of @botstache. Operated by @zhuowei.",71,0,14,Thu Apr 10 01:04:36 +0000 2014,0,FALSE,1490,TRUE,FALSE,FALSE,,,,,1
7.92E+17,"Chief Technology and Strategy Officer for Cisco. Investments and M&A. Love art, photography, Haiku and food :) Passionate about helping women in tech",2,501,0,10/29/2016 20:19,102,FALSE,130,TRUE,FALSE,FALSE,,,,,1
42503545,Welcome to http://t.co/OgGcZs9E0w. I hope to immerse you into a world all about  Oil Painting. It can become a serious passion. I Love painting!,4856,2162,85,5/25/2009 22:35,0,FALSE,1223,FALSE,FALSE,FALSE,,,,,1
1917328862,Getting you through your workday with the softest glyphs from the smoothest scripts.,354,1,47,Sun Sep 29 14:52:56 +0000 2013,0,FALSE,29635,TRUE,FALSE,FALSE,,,,,1
8.41E+17,,0,39,0,Sun Mar 12 18:04:42 +0000 2017,0,FALSE,0,TRUE,FALSE,,,,,,1
1956227743,I automatically gather and tweet news/blog posts on cultural evolution. Retired (for the time being...),455,480,23,10-12-13 9:08,42,FALSE,6320,TRUE,FALSE,FALSE,,,,,1
4845168475,I am an African,1,341,0,02-01-16 15:27,44,FALSE,36,TRUE,FALSE,FALSE,,,,,1
8.12E+17,Official Twitter for Young Money Entertainment,0,243,0,12/23/2016 15:27,13,FALSE,18,TRUE,FALSE,FALSE,,,,,1
3033319478,RT THE LINK IN BIO PLEASE SHE NEEDS HELP WITH HER NASH FOLLOW ! Free follow from @nashsneck ! Please follow - goal is 2K ‰Ï¬,128,1814,0,Fri Feb 20 22:09:48 +0000 2015,7,FALSE,18,TRUE,TRUE,FALSE,,,,,1
7.56E+17,,3,39,0,22-07-16 2:44,0,FALSE,3,TRUE,TRUE,FALSE,,,,,1
7.51E+17,Giving you a free follow and you can help me by following - @myoongi0903x -,151,1437,0,Wed Jul 06 09:56:35 +0000 2016,1,FALSE,5,TRUE,FALSE,FALSE,,,,,1
1884655238,"Tweeting every town and populated place in America, alphabetically. By @muffinista #botALLY",137,0,24,Thu Sep 19 22:59:26 +0000 2013,0,FALSE,86797,FALSE,FALSE,FALSE,,,,,1
3245226532,"I'm a twitterised, neon display, clock. Tweet with #NixieBotShowMe and a word, full guide on tumblr. Be patient with long queues. Queue : Empty",2108,3,60,05-10-15 18:19,8,FALSE,49270,FALSE,FALSE,FALSE,,,,,1
1696989883,,153,0,15,Sat Aug 24 17:01:01 +0000 2013,0,FALSE,2072,TRUE,FALSE,FALSE,,,,,1
8.32E+17,,0,27,0,Wed Feb 15 15:36:15 +0000 2017,86,FALSE,127,TRUE,FALSE,FALSE,,,,,1
2616681584,companion to @NaiveQuestions // [[report any slurs or offensive language to @thricedotted]],41,1,11,Fri Jul 11 04:29:53 +0000 2014,0,FALSE,673,TRUE,FALSE,FALSE,,,,,1
2959273881,Stay on top of all the latest publications on Biofilm research curated from PubMed. #biofilm #microbiology #antibioticresistance. Run by @mccarthy_ronan,460,65,26,01-03-15 23:09,14,FALSE,9058,TRUE,FALSE,FALSE,,,,,1
7.08E+17,free follow from @itskaisehun go follow !,1569,4882,0,Fri Mar 11 06:26:23 +0000 2016,95,FALSE,112,TRUE,FALSE,FALSE,,,,,1
1705052335,Comedy is when you take two headlines about different things and then confuse them. Updates hourly. // By @tinysubversions,7852,1,400,Tue Aug 27 16:00:04 +0000 2013,8,FALSE,27610,TRUE,FALSE,FALSE,,,,,1
2801421163,Recent papers on sponges (Phylum Porifera).,50,0,0,09-10-14 8:39,0,FALSE,926,TRUE,TRUE,FALSE,,,,,1
3424772890,"I am a bot, unofficial and unsanctioned, created by @rdunks1 to tweet the overall status of @citibikenyc docks. Detailed status is at https://t.co/yn3aKX8BCD",74,7,27,Sat Aug 15 20:42:07 +0000 2015,1,FALSE,80949,TRUE,FALSE,FALSE,,,,,1
3012013796,"''The 'Hello World' of jokey, generative Twitter bots.'' - @joshmillard Creates bad ideas for startups. Made by @NoraReed with help from just_post.",2108,1,76,Sat Feb 07 06:30:21 +0000 2015,2,FALSE,5619,FALSE,FALSE,FALSE,,,,,1
8.25E+17,"Proud West Belconnian, Local Labor member  4 Ginninderra, Minister in the ACT Govt, mum of 2 with Cassie Cupcake K9 Campaigner, Chook lady, Love everything CBR.",0,266,0,1/27/2017 0:59,22,FALSE,35,TRUE,FALSE,FALSE,,,,,1
559675462,"Learn new things every day. When you doubt our facts, Google is your friend.",1474799,1,6818,4/21/2012 16:06,1793,FALSE,20990,FALSE,FALSE,FALSE,,,,,1
2709947906,,396,0,17,Tue Aug 05 18:02:15 +0000 2014,0,FALSE,3608,TRUE,FALSE,FALSE,,,,,1
3066047482,TwitterBot collecting #synbio papers,166,25,18,03-02-15 14:57,0,FALSE,3622,FALSE,FALSE,FALSE,,,,,1
2842044927,"hello, i am a robot that tweets little life tips // avi from The Wise Robot Will Answer Your Questions Now by @tomgauld // bot by @thricedotted",5388,0,178,Thu Oct 23 17:37:54 +0000 2014,0,FALSE,31751,FALSE,FALSE,FALSE,,,,,1
2646440287,BIG DATA // @inky,8,1,7,Mon Jul 14 22:08:03 +0000 2014,0,FALSE,258,FALSE,FALSE,FALSE,,,,,1
2980456333,,8063,1,13,Tue Jan 13 19:42:21 +0000 2015,42,FALSE,119,TRUE,FALSE,FALSE,,,,,1
2651152393,"daily writing assignments, posts twice a day ~bot by @cblgh~",148,0,22,Wed Jul 16 14:00:02 +0000 2014,0,FALSE,1723,FALSE,FALSE,FALSE,,,,,1
436266454,"""Your backstage pass to your favorite movie stars. We Tweet the best of film on Twitter, from movie sets to the red carpet.""",7154703,240,4240,"""Wed Dec 14 00:18:42 +0000 2011""",640,TRUE,5995,FALSE,FALSE,FALSE,,,,,1
7.93E+17,"In the end, only kindness matters.",9,484,0,10/29/2016 23:39,87,FALSE,109,TRUE,FALSE,FALSE,,,,,1
2245577389,"Bot that tweets flavor text from Magic: the Gathering cards. Made by @scutajar. MtG is property of Wizards of the Coast and Hasbro, I own nothing.",47,1,9,Sat Dec 14 13:09:28 +0000 2013,0,FALSE,2610,TRUE,FALSE,FALSE,,,,,1
8.05E+17,we have our own refugees this would be our first Nations and  Inuit,3,38,0,12-04-16 8:50,3,FALSE,5,TRUE,TRUE,TRUE,,,,,1
2206028467,Tweeters gonna tweet. Brought to you by @rfreebern.,13,5,4,Thu Nov 21 01:36:58 +0000 2013,0,FALSE,10693,FALSE,FALSE,FALSE,,,,,1
2425231,Interesting facts about the world we live in. Facebook: https://t.co/nKPHSWpSOr / Enquiries: tweetingfacts@gmail.com,1655947,0,5482,3/27/2007 7:29,124,FALSE,480858,FALSE,FALSE,FALSE,,,,,1
2704554914,A bot that picks a word and then draws randomly until an OCR library (http://t.co/XmDeI5TWoF) reads that word. 4x daily. Also on Tumblr. // by @tinysubversions,2149,1,198,Sun Aug 03 17:26:28 +0000 2014,0,FALSE,3741,TRUE,FALSE,FALSE,,,,,1
8.25E+17,"Life is a dream for the wise, a game for the fool, a comedy for the rich, a tragedy for the poor.",1,261,0,1/27/2017 0:38,24,FALSE,21,TRUE,FALSE,FALSE,,,,,1
277094568,phding among other things,646,1221,38,04-04-11 17:50,25654,FALSE,26729,FALSE,FALSE,TRUE,,,,,1
3045203078,I'm trying to find colors that go well together. I'm probably not very good at it because I'm a robot with no sense of style. (a bot by @joemfox),18672,0,252,Fri Feb 27 02:48:24 +0000 2015,0,FALSE,18270,FALSE,FALSE,FALSE,,,,,1
7.95E+17,Need a whizzy name for your social media startup? There's a #CDBQ bot for that.,16,1,11,Sun Nov 06 21:21:14 +0000 2016,0,FALSE,1237,TRUE,FALSE,FALSE,,,,,1
2954123037,"John Densmore is the drummer for The Doors. He is also an author, activist and performance artist.",14,1978,0,01-01-15 2:52,289,FALSE,426,FALSE,FALSE,FALSE,,,,,1
7.71E+17,"""33""",4,102,0,"""Thu Sep 01 03:49:21 +0000 2016""",2,FALSE,0,TRUE,FALSE,TRUE,,,,,1
4092326421,A random historical restaurant menu from NYPL's collection. Average three per day. Also https://t.co/OLgPaEtsK1 https://t.co/6nF9g7R4Mg by @hugovk,280,48,30,11-01-15 20:29,3,FALSE,4722,FALSE,FALSE,FALSE,,,,,1
3021641217,"Twitterbot of #bioinformatics papers in #PubMed reporting code in @github, @sourceforge, @bitbucket or @google code. Curated by @caseybergman.",147,0,22,02-06-15 16:29,0,FALSE,1388,TRUE,FALSE,FALSE,,,,,1
2612605603,Cities generated by gorillas.bas ‰Û¢ by @derekarnold,20,0,10,Tue Jul 08 23:34:09 +0000 2014,0,FALSE,5131,FALSE,FALSE,FALSE,,,,,1
8.19E+17,"""Rare and strong PokŽmon in Sydney. See more PokŽmon at https://t.co/wV8awxCcnn""",918,0,13,"""Tue Jan 10 01:27:22 +0000 2017""",2,FALSE,92849,TRUE,FALSE,FALSE,,,,,1
998166463,,12,64,0,12-08-12 22:55,0,FALSE,7,TRUE,FALSE,FALSE,,,,,1
2789337546,Automatic Twitterbot for papers on CRISPR/Cas genome engineering.,1381,0,45,09-04-14 8:04,0,FALSE,1292,TRUE,FALSE,FALSE,,,,,1
111660165,,4948,296,15,Fri Feb 05 18:27:40 +0000 2010,17,FALSE,41190,FALSE,FALSE,FALSE,,,,,1
2954483033,Old age has deformities enough of its own. It should never add to them the deformity of vice.,27,2257,2,01-01-15 8:42,288,FALSE,323,FALSE,FALSE,FALSE,,,,,1
8.41E+17,,0,30,0,Sun Mar 12 17:40:53 +0000 2017,0,FALSE,0,TRUE,TRUE,,,,,,1
8.41E+17,,0,18,0,Sun Mar 12 17:41:53 +0000 2017,0,FALSE,0,TRUE,TRUE,,,,,,1
8.33E+17,Beôiktaô-SlimShady-Green-16-CAÛÁHL-CA-TkirdaÛô-ÛÁNTEPE Pofie bakmÛ±ôken takip et,0,44,0,Fri Feb 17 13:42:49 +0000 2017,73,FALSE,106,TRUE,FALSE,FALSE,,,,,1
7.82E+17,I luv Zendya. She is SO awesome. Shak it up is my favorite disney channel show. teamfollowback zswager :3,2,51,0,Sun Oct 02 04:54:18 +0000 2016,75,FALSE,125,TRUE,FALSE,FALSE,,,,,1
3227854754,Looking to stick it to the man yeah I hate the man,213,213,18,Wed May 27 04:22:53 +0000 2015,0,FALSE,5988,FALSE,FALSE,FALSE,,,,,1
8.29E+17,"You dont have to follow this account, Just follow this one @LethargicJOE to get your free follow ;) Thanks!",189,366,0,Wed Feb 08 10:22:57 +0000 2017,1,FALSE,36,TRUE,FALSE,FALSE,,,,,1
3262004991,,166,1,24,5/16/2015 16:32,0,FALSE,17017,FALSE,FALSE,FALSE,,,,,1
2986319204,"Twitter bot, posting tweets starting with 'I just want...' + random Flickr image. Updates 2x per hour. // Made by @avoision, powered by everyone else.",136,1,21,Sat Jan 17 01:58:53 +0000 2015,5,FALSE,34446,FALSE,FALSE,FALSE,,,,,1
3304794002,"Poems in the villanelle form, using random Twitter posts. // I tweet to rhyme, and take my tweeting slow. // Built by @avoision, powered by everyone else.",100,1,19,08-03-15 4:05,257,FALSE,6605,TRUE,FALSE,FALSE,,,,,1
208881789,,98,274,7,28-10-10 3:22,1,FALSE,37,FALSE,FALSE,FALSE,,,,,1
2415155167,Everyone has an idea for a twitter bot. (via @stefanhayden),90,1,20,Fri Mar 28 01:31:10 +0000 2014,4,FALSE,6703,TRUE,FALSE,FALSE,,,,,1
2579601960,"What's it like to be an international art thief? Well, let me tell you! It's... well... um... I'll let you know after this heist. #botALLY by @mattlaschneider",7,0,8,Sat Jun 21 01:57:04 +0000 2014,0,FALSE,5669,FALSE,FALSE,FALSE,,,,,1
3121911275,"Excerpts from Shakespeare's works randomly selected, then sprinkled with fucks. Longer excerpts here: http://t.co/CNwtEVVDfs A bot by @deathmtn.",292,1,26,Fri Mar 27 18:17:29 +0000 2015,0,FALSE,1958,FALSE,FALSE,FALSE,,,,,1
2802867446,created by @wayspurrchen. learn how to use me at http://t.co/YOSQRJhPkk!,4198,3,313,Thu Sep 11 02:35:10 +0000 2014,15,FALSE,158639,TRUE,FALSE,FALSE,,,,,1
2209425018,Serving the finest in artisanal cuisine for the perfect dining experience,60,0,19,Fri Nov 22 19:10:04 +0000 2013,0,FALSE,1476,TRUE,FALSE,FALSE,,,,,1
8.41E+17,,1,74,0,12-03-17 19:19,0,FALSE,1,TRUE,TRUE,FALSE,,,,,1
2148047569,Reply with finished assignments!,4355,2,194,Tue Oct 22 00:20:28 +0000 2013,3,FALSE,26381,FALSE,FALSE,FALSE,,,,,1
2870071360,"Didn't get enough #botsummit? Here's some more talks! Templates by @IAmAboutUs, @cblgh, and @beaugunderson",74,0,121,Mon Nov 10 03:42:21 +0000 2014,0,FALSE,4415,TRUE,FALSE,FALSE,,,,,1
8.23E+17,"We make and sell premium organic chocolate using fine, ethically sourced ingredients. Tweeting from our London HQ.",3,270,0,1/23/2017 7:27,19,FALSE,22,TRUE,FALSE,FALSE,,,,,1
7.81E+17,"Appin Technology Labs,provides training in Information Security,Embedded Robotics, Programming (Microsoft .NET, Java,PHP), Networking n many more.",3,631,0,9/27/2016 1:37,115,FALSE,177,TRUE,FALSE,FALSE,,,,,1
2796267913,,9,93,0,09-07-14 16:35,0,FALSE,8,TRUE,FALSE,FALSE,,,,,1
541429153,I love movies!,263,13,16,3/31/2012 6:56,0,FALSE,452,FALSE,FALSE,FALSE,,,,,1
7.94E+17,How does he keep up with the news like that? #botALLY,8,0,4,Wed Nov 02 02:54:26 +0000 2016,0,FALSE,528,TRUE,FALSE,FALSE,,,,,1
7.45E+17,"free follow from @octloveslukey, go follow her for more",30,564,0,Tue Jun 21 10:37:05 +0000 2016,5,FALSE,22,TRUE,FALSE,TRUE,,,,,1
3226543356,"an infinity of deserts, each more infinite than the last. bot mapped by @getdizzzy",5528,117,197,Mon May 25 22:27:56 +0000 2015,71,FALSE,5201,FALSE,FALSE,FALSE,,,,,1
7.93E+17,"Chairman of the Kofi Annan Foundation, Nobel Peace Prize laureate. Tweets from Kofi Annan are signed KA.",1,495,0,10/29/2016 23:08,87,FALSE,97,TRUE,FALSE,FALSE,,,,,1
2680283464,‰_•ü dreams in emoji ‰_•ü made by @fredbenenson ‰_•ü background header by Liza Nelson ‰_•ü,274,2,14,Sun Jul 06 19:05:40 +0000 2014,21,FALSE,15340,TRUE,FALSE,FALSE,,,,,1
2367499014,"We are adorable & adoptable Denver Pets! If you can provide a loving home, call the Denver Animal Shelter (720) 913-1311 & mention my animal ID for more info.",1640,26,20,Sat Mar 01 19:17:58 +0000 2014,14,FALSE,19151,FALSE,FALSE,FALSE,,,,,1
2540754536,Tuiteo cada palabra del idioma espaÌ±ol. La tarea terminarÌÁ en el 2019.,689,4,35,Mon Jun 02 04:40:39 +0000 2014,1,FALSE,46115,FALSE,FALSE,FALSE,,,,,1
8.19E+17,"""Rare and strong PokŽmon in Melbourne. See more PokŽmon at https://t.co/AIfJgXLtG7""",647,0,7,"""Thu Jan 12 05:32:43 +0000 2017""",3,FALSE,75704,TRUE,FALSE,FALSE,,,,,1
2282369803,Automatically making box art for exciting new job simulator games! Smashes together various sources of datums + ImageMagick. An @OptimistPanda production.,1870,4,102,Wed Jan 08 16:24:58 +0000 2014,3,FALSE,16468,TRUE,FALSE,FALSE,,,,,1
8.03E+17,"Finance Minister, Minister of Corporate Affairs and Minister of Information and Broadcasting, Government of India",2,316,0,11/27/2016 22:54,22,FALSE,31,TRUE,FALSE,FALSE,,,,,1
2588364937,@YouAreCarrying i or inventory for a list of items. Share your labeled drawings with #iamcarrying. By @avestal.,3523,2726,142,Wed Jun 25 22:38:07 +0000 2014,32,FALSE,18407,FALSE,FALSE,FALSE,,,,,1
7.99E+17,"All Tins Zombie. Art, Culture, andNews.",0,10,0,Wed Nov 16 23:33:08 +0000 2016,56,FALSE,79,TRUE,FALSE,FALSE,,,,,1
8.03E+17,"The people who are crazy enough to think they can change the world, are the ones who do :)",2,362,0,11/28/2016 2:08,34,FALSE,39,TRUE,FALSE,FALSE,,,,,1
2902044872,Twitter bot searching the web for new journal articles on #RNAi therapeutics for plants and animals,33,13,10,11/16/2014 20:50,0,FALSE,1136,TRUE,TRUE,FALSE,,,,,1
393818147,,7,30,0,10/19/2011 3:44,0,FALSE,2,TRUE,FALSE,FALSE,,,,,1
3250687101,Gentle spells to help you. Say 'request' to me and I'll write it into my grimoire; say 'ritual' with spell records and I'll retweet. Witch-coder: @harrygiles,570,0,40,Wed May 13 08:23:51 +0000 2015,1,FALSE,5096,FALSE,FALSE,FALSE,,,,,1
7.95E+17,An exploration of the people behind the projects. Each post is an interview with a member of the open source community. By @johnjones4 and @Maddison_Long,993,4992,20,11-06-16 23:27,8,FALSE,108,FALSE,FALSE,TRUE,,,,,1
2214694938,A chat bot trying to become the most intelligent bot on the Internet. Can answer any What is question by looking up the answer on the Internet.,3153,103,6295,11/25/2013 21:16,0,FALSE,288368,TRUE,FALSE,FALSE,,,,,1
7.82E+17,,209,578,0,9/29/2016 14:44,29,FALSE,130,TRUE,FALSE,FALSE,,,,,1
2161132099,"Legitimate reviews from 100% people, every two minutes.",15659,0,380,Mon Oct 28 15:38:31 +0000 2013,0,FALSE,849518,TRUE,FALSE,FALSE,,,,,1
2956332441,The official Twitter account of the National Basketball Players Association.,17,1926,1,01-02-15 10:05,279,FALSE,369,FALSE,FALSE,FALSE,,,,,1
8.11E+17,"Trading, oil market and chart analysis",99,563,1,20-12-16 20:34,1,FALSE,46,TRUE,FALSE,FALSE,,,,,1
